epoch,cosine_proximity,loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,val_cosine_proximity,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error
0,-0.1679648130539265,0.5631541260772532,0.6193333116676348,7903479.985005938,0.49520937047208574,-0.16558205913151464,0.5312010703548309,0.6072873569303944,7490440.266129033,0.47816198871981713
1,-0.29057725727770506,0.49394454065524485,0.5855592182016712,7983045.868096793,0.44926351995479463,-0.30820554014175167,0.4812553467289094,0.5797557311673318,5302883.556451613,0.4437982959132041
2,-0.34089389910607326,0.4649592749155049,0.5658571074524288,6836504.663821259,0.43288932022176274,-0.36280712725654723,0.45621096511040965,0.5591433375112472,3175285.477822581,0.42889487166558543
3,-0.3717181668428797,0.4453920127377091,0.5517821834376192,5874124.622030878,0.42169685976805427,-0.34056738307399137,0.4529520715436628,0.5539396635947689,5854100.262096774,0.4324830020627668
4,-0.37969784881043606,0.43587879394125767,0.5470493845022206,6023666.14608076,0.4178587433278136,-0.36506260498877496,0.4413128274102365,0.5514143705368042,4337476.653225807,0.42548472458316433
5,-0.38922967721051105,0.4281790872367714,0.5423869923854384,5508163.1520190025,0.414056138230616,-0.36841787734339315,0.436267533609944,0.5398218420244032,3471242.977822581,0.4236950364805037
6,-0.3956279256635494,0.42289058931366563,0.5403995700092044,5984287.662410926,0.4115066465317778,-0.40355547205094366,0.4241818727985505,0.5415433376066147,4588014.661290322,0.4138088466659669
7,-0.40716659137868544,0.4161251553305538,0.5347620469657373,5751677.96763658,0.4065710485264694,-0.372483592840933,0.428718525555826,0.5413276380108248,3713057.9112903224,0.4198319200546511
8,-0.40831582018145474,0.4140599348765937,0.5340122206052522,6219994.413450119,0.4056991553221632,-0.3917880726437415,0.4225217017435258,0.5325276582471786,5103290.5322580645,0.41461070602939976
9,-0.420938864562687,0.4074940491742023,0.5272821522806715,6068007.344418053,0.3999103721133887,-0.3856456111515722,0.42282610266439374,0.5325663714639602,5007167.637096774,0.41554518668882306
10,-0.42622778548763934,0.4037882898737303,0.5251356180659948,6905647.559023207,0.3966564715191757,-0.3974004089832306,0.41845053818918043,0.5341389525321222,6069614.439516129,0.41145152238107496
11,-0.4351882552307745,0.39957102092597946,0.5202064382491939,6857978.120991686,0.392647392393008,-0.4385760166952687,0.4024029758668715,0.5164446398135154,6352797.266129033,0.395552316019612
12,-0.44797104122802933,0.39342772550084526,0.5135583081183128,6637822.098871734,0.386585663021885,-0.3762833072293189,0.42802298645819387,0.5366182144611112,7566533.370967742,0.42117643933142385
13,-0.44804250978092686,0.3929826153570569,0.5144710946394542,7226705.306116389,0.3861128999331785,-0.43611168236501757,0.40161340563528,0.5113614345750501,7401832.516129033,0.3947046908640092
14,-0.46059652653272815,0.38753687514262075,0.5084838235746371,7471961.58847981,0.38057331291343705,-0.5052827846619391,0.372405779938544,0.49873290138859905,7096030.2177419355,0.3653659647510898
15,-0.46704614134129324,0.38267615104797614,0.5033482398103365,7569158.649346793,0.3755719020361006,-0.46267918136812025,0.3878152995340286,0.5011347282317377,6405003.733870967,0.38059604456347806
16,-0.47484894263206356,0.37906776995103886,0.4989163481283075,7627993.865498812,0.37172817058348034,-0.4567113807124476,0.38929020397124753,0.5081410542611153,6458045.919354838,0.38182496063170895
17,-0.4852667971206674,0.3730660160901711,0.4933522754921766,7722377.13628266,0.3654182400386294,-0.5061171487454446,0.3653482477511129,0.48956469566591326,8296076.04032258,0.3575440625990591
18,-0.488697625537383,0.3717620650266525,0.49220290022621244,7847024.897862233,0.36381285894228554,-0.5059069222019564,0.3637664077743407,0.4824112259572552,6415236.048387097,0.35566145758475026
19,-0.5001707904554036,0.3652156837408446,0.48552650340662434,8162879.944180522,0.35695588836477377,-0.4734040902506921,0.3769195637395305,0.48796567032414095,6496268.379032258,0.36849173518919176
20,-0.5038099981260413,0.36403225139314377,0.48344644797952613,8305514.310866984,0.35547041765584514,-0.5382333590138343,0.34864549483022383,0.4740110376188832,7601633.766129033,0.3399579986449211
21,-0.5108438210645934,0.36035362416944705,0.47969768944941904,8237227.466003563,0.35150767087653245,-0.527091755021003,0.3563985199697556,0.47834084976103997,6000940.935483871,0.3473943145044388
22,-0.5261364093939652,0.35220598409974374,0.4728103194412313,8621345.17992874,0.3430397993665976,-0.5372873083237679,0.3461452664867524,0.4596942817011187,6777094.239919355,0.33678328414117137
23,-0.5343567013315803,0.3479403140213597,0.46745902922827387,8773274.079572447,0.3384223836263965,-0.5786457196358712,0.32575057975707516,0.4483427616857713,7334039.681451613,0.3160599075978802
24,-0.5447471175794081,0.3420292234618987,0.461150005282812,8368952.732779098,0.3321701605359619,-0.5500250362580822,0.33861911873663625,0.4550146960443066,6939313.241935484,0.3286021707519408
25,-0.5535780822154746,0.33719586051841244,0.45713537188153935,8767254.694663005,0.3270105237136827,-0.5786529548706547,0.3300983045370348,0.44966408898753507,7361448.596774193,0.3197161290914782
26,-0.568320055897049,0.3294004753338186,0.44863102335544774,8731429.814133016,0.31883186654070494,-0.5743493976131562,0.32674665989414337,0.44334087352598867,10406965.032258065,0.3159946674300778
27,-0.5751682344355096,0.32548954583828354,0.4446723767669071,9092695.98797506,0.3145551291469157,-0.5662509202957153,0.33251429277081646,0.4491857021085678,8895946.64516129,0.3214406741242255
28,-0.5794474722512261,0.32368775717294695,0.4422020124284785,9341812.047951307,0.3124318578747276,-0.5573261447491185,0.3341924452012585,0.44156080868936354,8115168.064516129,0.3228067957585858
29,-0.5933855222692965,0.31603895640996177,0.43465990415661465,8988001.716448931,0.3044511345956218,-0.5568329307340807,0.339068183975835,0.4413932686851871,9085595.637096774,0.3273162341886951
30,-0.5901342112208205,0.31780447097685444,0.4356815066728343,9388615.670427553,0.3058973056332799,-0.5322647652318401,0.3519137761285228,0.46814200858916005,7244949.54032258,0.33986091229223436
31,-0.6058731918663424,0.30861552130439784,0.42713506601202234,9197980.257422803,0.29639347286943585,-0.4845857620239258,0.3758829976281812,0.47642201089089914,8183985.919354838,0.3634944106301954
32,-0.6072474264334047,0.30772307408960303,0.426147547017367,9659265.627375297,0.295160102093871,-0.6148916732880377,0.3059074301873484,0.4201496522272787,8258440.620967742,0.2932094643192907
33,-0.6201900289772242,0.3014110618065202,0.41874635594757603,9498056.96533551,0.28854554311113517,-0.6309120145536238,0.29896955047884294,0.42082140714891497,8789951.709677419,0.28597511158835504
34,-0.6353236026973452,0.29260589005403453,0.40975965039180745,9288331.458135393,0.2794373704744348,-0.5325969957536266,0.3560472063479885,0.46447901860360175,11662004.41935484,0.342732512181805
35,-0.6296791406680173,0.2967593176135541,0.41432496176196393,9972775.983372921,0.28330624843295,-0.6477484049335602,0.2888839437115577,0.40484685474826443,8969932.673387097,0.27527316347245245
36,-0.6403138346598437,0.2900143133702018,0.4069358730542688,9689080.080314728,0.2762448405072695,-0.663390173066047,0.2785448504071082,0.39299253686781854,8438641.838709677,0.26461164220686884
37,-0.6560012533234304,0.2811796500960325,0.3977966726958893,9563308.416270783,0.2670828332314865,-0.6697853169133586,0.2796447233807656,0.4013825020482463,7310339.056451613,0.2653829114091012
38,-0.6530478985320927,0.283513589560844,0.3990614693833077,9815980.789340856,0.2691095194595727,-0.6571821551169118,0.2851982457983878,0.4053201242800682,8279448.653225807,0.27067115854832435
39,-0.6606432743848362,0.27919365522272516,0.3952245941637814,9830448.637321852,0.26450244169195586,-0.6484343890220888,0.28872487862263957,0.39862235130802276,8176309.951612903,0.2738956828271189
40,-0.6751014037398431,0.2707279631049503,0.38693070914286615,9764139.623218527,0.255747697380263,-0.6315340399742126,0.2989129452936111,0.40923949787693636,8697497.822580645,0.28378904010018996
41,-0.6763923861918144,0.27029884077449307,0.38650380991700145,10051847.266330166,0.25502933338815414,-0.6732738767900774,0.27697778949814456,0.3897205610429087,8251859.137096774,0.2615502303646457
42,-0.6765575520074849,0.2699564340703561,0.3847913022845488,10160881.747030878,0.25440900261356825,-0.7011581351680141,0.2599096634695607,0.37933477759361267,8204210.83467742,0.24423189413162968
43,-0.6811094552349308,0.2676888373713595,0.38280750241245626,10325292.030581947,0.2518824449698319,-0.6691232765874555,0.27820958052912065,0.3985453930593306,9792549.508064516,0.26227156289162173
44,-0.6954847557244561,0.2590395456396769,0.37465742393230883,10268736.488420427,0.24298315603206389,-0.6885157554380356,0.2663988322019577,0.3761746162368405,9065618.278225806,0.2501977542715688
45,-0.6901719124186917,0.26240941800725714,0.377728216580144,10488180.59412114,0.2460822378442293,-0.6921111902882976,0.2640660674341263,0.37304144905459496,10528096.572580645,0.24762084503327647
46,-0.6971624005860217,0.25866514008996605,0.3733875815913683,10748005.166864607,0.24209736347764801,-0.6298172627725909,0.3034443869706123,0.4032001793384552,9904260.233870968,0.28676631998631263
47,-0.7143899317025572,0.24735080746318835,0.362584108623926,10272205.679854512,0.23053763350228515,-0.7284251566856138,0.2410492084680065,0.3592174899193548,9021511.983870968,0.2241102259966635
48,-0.7199268038085974,0.24398195258653646,0.3587585924073806,10608321.982779097,0.22689778593118853,-0.7143061680178489,0.2535892177012659,0.36897425690004904,10466521.887096774,0.2363789874699808
49,-0.7184674023449279,0.24525149449741473,0.3601286482074765,10691345.425178148,0.22792497025957584,-0.6195394502532098,0.31119878445902177,0.40879431078510897,10107916.862903226,0.2937501803521187
50,-0.7283622244474723,0.2388678197693655,0.3530400893042603,10698901.73871734,0.22129645405642492,-0.7609533340700211,0.22050842546647595,0.338338065531946,11151496.225806452,0.20283958171644517
51,-0.7225375058673623,0.24328553545644901,0.3562612924326627,11050745.290973872,0.2254961003812645,-0.7591186338855375,0.22319149922940038,0.33711777290990275,9352164.064516129,0.20529055018578807
52,-0.7356183731357728,0.23427299705650348,0.34877941656565725,10987870.463776723,0.21625317976480424,-0.7351812105025014,0.23600240003678105,0.34588782537368035,10162692.306451613,0.2178670148695669
53,-0.7416471275467771,0.23096192948467092,0.3447794638874978,10957834.91864608,0.21270166201220556,-0.7529121964208542,0.22453724761163035,0.3382364886422311,9954913.564516129,0.2061600036198093
54,-0.7408299587684686,0.23140738674410732,0.3446982758486922,10869278.454275534,0.2129323051406199,-0.7407320930111793,0.23574294197943904,0.34829443981570585,10223240.758064516,0.2171655874098501
55,-0.7375725313773348,0.23382928004740536,0.34694872750522404,11345372.333729217,0.21514162378752882,-0.7517428821133029,0.22603075206279755,0.3374833935691464,9916297.024193548,0.20725554372033766
56,-0.7466333160207843,0.2279259456662271,0.34137076698686053,11221177.805819478,0.2090376170613137,-0.7520257042300317,0.22703180197746523,0.33810859726321313,10606730.403225806,0.20804645938258018
57,-0.7543725825828498,0.2230128055159666,0.33635282459848,11271723.19536817,0.20393376689483889,-0.7266544699668884,0.2425096986755248,0.3539052999788715,10062331.540322581,0.22333899284562758
58,-0.7524897572263686,0.2239924545207386,0.33671326071661045,11120007.833729217,0.20473296821754505,-0.7572004199028015,0.22394839265654165,0.3333927729437428,9977967.91935484,0.20458702935326484
59,-0.765609274425869,0.21560965954478734,0.3284178630331633,11243722.752969122,0.19613488781268126,-0.7671933097224082,0.21457376739671152,0.32520517995280607,9954559.153225806,0.19501828762792772
60,-0.7626823428974016,0.21785863083643472,0.33033743178617925,11436847.27820665,0.19820866815197213,-0.7633872166756661,0.21939645899880317,0.3271239323000754,10283315.161290323,0.1996640808159305
61,-0.7632334780240002,0.21743773260195862,0.32943531764657935,11313634.497624703,0.1976143829259057,-0.782467161455462,0.20825097060972644,0.3232450288149618,10131142.951612903,0.18835182680237678
62,-0.7630276118633017,0.21794810066455333,0.3291798200360953,11431217.586698337,0.1979685337094683,-0.7732570113674286,0.21401327992639235,0.3270377286018864,10598294.495967742,0.1939537549211133
63,-0.7641231942913028,0.21740865863134062,0.32880307132303005,11373726.276128266,0.1972706929875666,-0.7154493716455275,0.2557567781017673,0.3651999331289722,11320932.766129032,0.23556185970383306
64,-0.780313372895157,0.20596711434901752,0.31811699773806573,11234217.188539192,0.18567412737712724,-0.7672840760600182,0.21625339167733346,0.32920497463595483,10893263.741935484,0.1958642198193458
65,-0.7803798312246092,0.20650126160323762,0.31805687314540926,11375707.351543942,0.18601727988261224,-0.717274381268409,0.25030993405849705,0.35474431899286085,10972328.088709677,0.22973280904754514
66,-0.7851638696255989,0.2030130778030092,0.31488498174662827,11431714.47891924,0.18236223187058667,-0.7928888951578448,0.19923235139539164,0.3089183828523082,11389162.290322581,0.17850753785141052
67,-0.7859370961891501,0.2029065425173687,0.3147975067627968,11732963.034441805,0.1821076000494232,-0.7748962909944596,0.21375578738028003,0.3244237486393221,11439608.548387097,0.1928712273797681
68,-0.7897419408494672,0.20020236037760053,0.3115377598165616,11395317.535035629,0.17924790082592296,-0.7119523517547115,0.25435131547912476,0.35297742389863535,11244259.508064516,0.23332395909294004
69,-0.7941467156036449,0.19738707788766421,0.30855802774004587,11441705.484263659,0.1762830213137024,-0.7665155856840072,0.218197321218829,0.33001177157125167,11106941.266129032,0.19700326554236874
70,-0.7891988145483928,0.2011419378946626,0.31161742535311365,11736131.309382422,0.17987624354076498,-0.7589429520791576,0.2234568158465047,0.3299290057151548,10429785.516129032,0.20212874249104532
71,-0.7954964714208861,0.19668349404233085,0.30692179193122937,11600131.755047506,0.1752817503169993,-0.7978167841511388,0.1974593319239155,0.30980757551808513,11004715.088709677,0.17598427014966164
72,-0.7959760329785652,0.19670933869063428,0.3069438763369857,11598578.893111639,0.17516104069996333,-0.8215770106161794,0.1789250748772775,0.29023518245066365,10741711.91935484,0.1573070818858762
73,-0.7998417264775256,0.19341654456143142,0.3031174264441193,11434416.552850356,0.1717424679043174,-0.8197098605094417,0.1831459153083063,0.2968752956198108,10377807.887096774,0.1614120648272576
74,-0.7999903059911841,0.1939834154558295,0.30416896999448606,11781188.283254156,0.1721750176788226,-0.8303772691757448,0.1735860373704664,0.2847296162959068,9958301.443548387,0.151702280727125
75,-0.8036346201941973,0.19123957536212055,0.30133128106027773,11642542.329572447,0.1692967411316489,-0.7991101837927296,0.19535779568456835,0.3077708540424224,11058285.516129032,0.1733331591371567
76,-0.8136106815870471,0.18461372455551053,0.29527877957832216,11493500.63064133,0.16252878920624206,-0.7983296782739701,0.19827093616608651,0.30838755542232144,11087443.973790323,0.1761160247748898
77,-0.8131333767943031,0.1847114608116501,0.29465995074167955,11786667.6054038,0.16249614472627075,-0.806868968471404,0.19152078897722305,0.30312044533991045,11298063.806451613,0.16925605554734507
78,-0.8079498529151047,0.1888734184364808,0.29806103736091394,11889942.139548693,0.1665420585849506,-0.8001347761000356,0.1955960705395668,0.30411257714994494,11008080.741935484,0.17319777776156703
79,-0.8169744586718054,0.18242416838781284,0.2920296997398209,11674847.508907363,0.15994669921749277,-0.8184015520157353,0.1824731312451824,0.29157130083730143,10595034.725806452,0.15994105512096035
80,-0.8213965340634706,0.17942274942321618,0.2884989342964177,11714200.822149644,0.15682409378100462,-0.8221508649087721,0.1826713498561613,0.293376971637049,11140749.532258065,0.1600154905069259
81,-0.8227478204883476,0.17833230536510714,0.28687586003556104,11727181.69239905,0.15561301087752658,-0.8313792463271849,0.17379903841403224,0.2796888707145568,10565340.120967742,0.15102516186814155
82,-0.8124408618571356,0.1862233010189267,0.2947195515992239,12050209.766033255,0.1633881855039302,-0.8429160310376075,0.16499372691877426,0.27402099486320247,10246395.387096774,0.14210613841010677
83,-0.8338182217434863,0.17030818801098935,0.27889303424154493,11520758.148456058,0.14736396522037773,-0.8141177796548412,0.1841020723504405,0.29064792827252417,10320276.072580645,0.1610988799122072
84,-0.8209662014118566,0.18007540545313488,0.287952237804542,12002610.3847981,0.15702431999377003,-0.8380259140845268,0.17009593930936628,0.2786079962407389,11363727.467741935,0.14699741116454523
85,-0.8279973922602638,0.1748114084369213,0.2827412118679554,11758623.275534442,0.15166517909872843,-0.8330875769738229,0.1726745722755309,0.2821659758206337,10989269.721774194,0.14947632411795278
86,-0.8290102263810799,0.1746765383278106,0.2825528804097776,11896705.215261282,0.151423422376362,-0.841236162570215,0.16624616903643455,0.270019264951829,11122555.91935484,0.14295848434971226
87,-0.8077622172101943,0.19046316113579584,0.29721767697793006,12466379.437054632,0.16713327725114846,-0.8393820062760384,0.16742252342162595,0.2770733246880193,10222012.403225806,0.14405611638099916
88,-0.8371930588169506,0.16877876291153265,0.2771019621657079,11570025.808491686,0.1453607336854708,-0.8357264495665028,0.17181010928846174,0.2804458309565821,10622765.741935484,0.1483376062204761
89,-0.8334288767001408,0.17162254714626032,0.27944039622423483,11780161.487084324,0.14810758202630947,-0.7977651184605014,0.1979587900061761,0.3048189974600269,11080524.112903226,0.17439370578335178
90,-0.8320767147524056,0.1727065010407758,0.28063132190930873,12006983.134501187,0.14909397570013716,-0.8174889318404659,0.18475503979190702,0.29362146219899576,12167822.14516129,0.16109512505992765
91,-0.8300755072093067,0.17402319746388392,0.28103555611505077,12160554.888361044,0.1503226087382174,-0.8379978037649586,0.16903418518843188,0.2756224726476977,10849997.774193548,0.1452788102530664
92,-0.8373458057004879,0.16884103955395716,0.2761872049394526,11709733.962885985,0.14505320072457228,-0.8394981065104085,0.16803556199996703,0.27156594780183607,10737727.967741935,0.14420239218781072
93,-0.8322167283282427,0.17287875327885577,0.2797867703890857,12126511.981591448,0.14900868784220372,-0.8581480826100996,0.15487611293792725,0.2617801615307408,10284723.870967742,0.13096486464623483
94,-0.8519454933968406,0.15800934467208075,0.2650193639294269,11540534.088182898,0.1340510120124262,-0.8476055610564447,0.1622788627301493,0.27056698020427455,10858426.483870968,0.1382753274613811
95,-0.8446711297556228,0.16396584269765438,0.27074552035388355,11960216.66716152,0.13989862109448167,-0.8354192433818695,0.17095680462737237,0.2757693971357038,11463451.725806452,0.14683417855731903
96,-0.8384273128668089,0.16848074432435908,0.27494648587392234,12136416.501187649,0.14432504111259398,-0.83931121518535,0.1692278923526887,0.27540659616070406,11309389.088709677,0.1450302831588253
97,-0.8471003933643785,0.16176624229783967,0.2680793683843205,11642096.831947744,0.13753640064151157,-0.8620332594840757,0.15155855662399723,0.2611287615952953,11564533.129032258,0.12729631003833586
98,-0.8485456593246188,0.16120823571843376,0.2683878359771964,12047847.002969122,0.13690468863608435,-0.8547786647273649,0.15718044436747028,0.2652400698392622,10657336.129032258,0.13284824812604534
99,-0.839620918955769,0.16757436643516083,0.27375770599145505,12266995.687648457,0.14320419420822217,-0.8540776602683529,0.15714680860119482,0.26434793539585605,11503031.741935484,0.13275278648061137
100,-0.846220605730161,0.16286634733444721,0.26895903620753886,12110498.46347981,0.13843675989507212,-0.7832815666352549,0.2126746129605078,0.31623101715118657,12625014.435483871,0.18821584601556102
101,-0.8424569274920466,0.16614759950555702,0.2728332866540714,12133848.539786223,0.14165399474868298,-0.8698478071920334,0.14581481535588542,0.2517324681243589,11073957.564516129,0.1212905861677662
102,-0.8490250600488622,0.1609646872110718,0.2670233075876417,12219995.266627079,0.1364009109394284,-0.8357573516907231,0.17196739753407816,0.2761303104700581,11366884.120967742,0.14737647291152708
103,-0.8545252755815229,0.15717421762308995,0.26351782743268226,11801421.426662708,0.13255117237213954,-0.8313072016162257,0.1747768977957387,0.2750410658697928,11697625.516129032,0.15011102057272388
104,-0.8566807150274445,0.15526944551077138,0.26095284871987096,11658913.728028504,0.13055835667811777,-0.8705120951898636,0.1456054624530577,0.25263506222155785,11720921.088709677,0.12085936338670793
105,-0.8564604622734414,0.15565726307891045,0.2613486824933254,11972413.726543942,0.13087366730187114,-0.8607184502386278,0.153561060467074,0.25790246840446224,11398100.677419355,0.128746006517641
106,-0.8540933702733907,0.15774892302420246,0.26408061944390704,12079831.639400238,0.13290077008997175,-0.8616956780033727,0.15295965416777518,0.26048174260124085,11460829.725806452,0.12807401293708431
107,-0.8543707722722776,0.15735764178555822,0.26283591861821126,11946925.450230107,0.13244282480798256,-0.8576101160818531,0.15495955343208007,0.258983378448794,10725970.879032258,0.1300109124952747
108,-0.8547460772362571,0.15723564309419757,0.26290632876392783,12077479.30463183,0.1322544352317366,-0.8402667257093615,0.16903039957246474,0.2732762468437995,12396798.08064516,0.1440053450003747
109,-0.850415794554912,0.16089646675736774,0.266312002817129,12250343.649643706,0.1358350762420482,-0.8650778493573589,0.14986619665738074,0.25778563657114584,11328278.782258065,0.12477452043564088
110,-0.8604001993238218,0.15290592978940723,0.2582522020133261,11928700.90365202,0.12778160636116376,-0.8576749120989153,0.15707837814284908,0.2646072439609035,11185211.008064516,0.131939000420032
111,-0.8620971580016075,0.15205449740139151,0.25772606321298597,11970649.791567696,0.12687895377996133,-0.8779698571851177,0.13979149585770023,0.24476351853339903,10858861.177419355,0.114569969234928
112,-0.8600007390466269,0.15330174763525467,0.25795210005976527,11920990.120694775,0.12804993311045004,-0.8842586682688806,0.13510213287607317,0.2406921814526281,10719117.5,0.10982424549518092
113,-0.8585561566284886,0.15481684319763456,0.2597598328018415,11926262.57155582,0.12951794190602178,-0.881664716428326,0.13701711162444083,0.24061046829146723,10101620.274193548,0.11168945989301128
114,-0.868435185907006,0.14668361400198768,0.2509680922693991,11646556.03087886,0.12131286393010418,-0.8699758495053938,0.14664849975416738,0.2525481668210799,10968327.741935484,0.12123668626431496
115,-0.8625549170013844,0.1514020432096479,0.256340361582978,12296271.107036818,0.12596176233753173,-0.8722421892227665,0.14470639584525938,0.2521897852420807,11442262.822580645,0.11924049955221915
116,-0.8651824078197434,0.14960112567822895,0.25433068377388346,12127798.93260095,0.12410172405973466,-0.8708084744791831,0.1458088104282656,0.2523416578769684,11053760.822580645,0.1202708593299312
117,-0.8635590700808726,0.15078330767338746,0.25498810279539247,12324214.532957245,0.12520626950079924,-0.8630455655436362,0.1538691148161888,0.262665597661849,10591437.725806452,0.12826948901337962
118,-0.8691129981763572,0.14711643741278072,0.2517121011599226,11890550.545724466,0.12148938273165968,-0.8709130902444163,0.1460716673924077,0.24885411752808478,11369622.588709677,0.1204145771841849
119,-0.8621664793361111,0.15234891599544154,0.2564949440347327,12287162.194774346,0.12667255031029007,-0.8144734655657122,0.18869934471384173,0.29253049146744514,14126468.387096774,0.1629968239895759
120,-0.8707639347062824,0.14579073743200074,0.2501826254814651,11942655.275831355,0.12006595656452723,-0.8837651994920546,0.13487227717714925,0.23861214518547058,10260607.657258065,0.10912469654313979
121,-0.8682771956552519,0.14756818501513247,0.25150334820894615,11885873.8260095,0.12177720166866683,-0.8180026700419765,0.18884635332130617,0.2885141665897062,15575311.370967742,0.16301484718438117
122,-0.8668601311867141,0.14859470224224758,0.25228536957233366,11887524.619952494,0.12271969802589144,-0.8712859749794006,0.14741605183770579,0.25075534034159874,11454961.048387097,0.12152212209278537
123,-0.864585240776352,0.15052602364020223,0.2544186283035686,12160533.30797209,0.12458770403598662,-0.8825389473668991,0.13713450273198466,0.24263163776166977,10671101.879032258,0.11116061816292425
124,-0.8782482162790457,0.1397470539157011,0.24342013516788527,11778545.264845606,0.1137624208830881,-0.8945028666527041,0.12834201032115566,0.2311861587147559,12341925.177419355,0.10233705154349727
125,-0.8725961217404544,0.14471690323106468,0.24907091769639783,12030025.617280286,0.11866965188231152,-0.8819434642791748,0.13705516173954932,0.24033147144702174,11463528.870967742,0.11098232336582677
126,-0.8679169596232598,0.14859455068221852,0.25237692850077803,12067543.427553445,0.12248305902062007,-0.8869486412694377,0.13333737273370067,0.2367996895505536,11200155.290322581,0.1072046413056312
127,-0.8794798303103504,0.13941193524208317,0.24362996836456155,11859236.249406176,0.11323902432114381,-0.8752077144961203,0.142549978388894,0.246794133417068,11809980.048387097,0.11634236838548415
128,-0.8805156004683705,0.13824350121397871,0.24113457973807553,11890355.648456058,0.11201978903131077,-0.8441380973785154,0.16907074374537315,0.2754093115368197,13097055.048387097,0.14281799908607237
129,-0.8649805288699913,0.15075860822002565,0.2538299748846584,12391927.546021378,0.12447718927313767,-0.8946139293332254,0.12691518111575034,0.2279832637117755,10692837.298387097,0.10060677509154042
130,-0.8857612226184927,0.13412844072894642,0.2371029371037336,11446313.857185272,0.10780152757242853,-0.9017959160189475,0.12127005909719775,0.22280937337106274,10623587.927419355,0.09490942858880566
131,-0.8754065516725572,0.14280929007609497,0.2458498432276651,12105700.633907363,0.1164148515731875,-0.8476385551114236,0.16568398091100878,0.269454802716932,11293655.056451613,0.1392627468993587
132,-0.8838644408556741,0.13602616751208157,0.23922274553719156,11647793.654394299,0.10958291684009683,-0.8849080801010132,0.1359461022000159,0.24203120508501608,11384867.741935484,0.10947474428722935
133,-0.8767452116816741,0.1419684184347932,0.24526845035530326,11953356.476543942,0.11546464390043974,-0.8985849176683733,0.1245927779424575,0.22933536960232642,12174060.89516129,0.09804172116902567
134,-0.881217087107996,0.13819768023179432,0.24136835191566983,11967170.824228028,0.11163531096913186,-0.8930809228650985,0.12920863325557402,0.2325079094979071,10211460.967741935,0.10262579591043534
135,-0.8838764358303043,0.13630230415108086,0.23886409978826936,11711555.437054632,0.1097052952721538,-0.8988146839603302,0.12396661312349382,0.22574557556260016,10285045.177419355,0.09734180966211904
136,-0.8811488007139989,0.13861063064348103,0.24160745347055856,12090460.031175772,0.11195983404997126,-0.8824337086369914,0.13876956388834985,0.24330741311273268,10549165.766129032,0.11209446576333815
137,-0.8882337821351094,0.13276338364902415,0.2353290454650435,11549783.248218527,0.10606363585612553,-0.8778833093181733,0.1429783259668658,0.248764663454025,12677136.516129032,0.11625212310783324
138,-0.873194920478694,0.14459003269176868,0.24664188121531752,12017339.02256532,0.1178407603233274,-0.8838429047215369,0.13813053912693454,0.24416465672754473,12325555.362903226,0.11136035789405146
139,-0.8837675646195219,0.13648606429756963,0.2388083157516715,11905120.607779097,0.10967762691285152,-0.890789927974824,0.1311523058722096,0.23583791477064933,10701178.806451613,0.10429942944357472
140,-0.888490063136094,0.1326547745535606,0.2342996498184929,11737842.040380048,0.10578432088085138,-0.8862511073389361,0.13455076179196757,0.23798064166499722,10803411.016129032,0.10765055254582435
141,-0.8726483355508564,0.14556357482196033,0.24860211516644212,12409389.15736342,0.11864688613777206,-0.8814980945279521,0.1379868849631279,0.24024104399065818,12495433.008064516,0.11107176494213843
142,-0.883627182089518,0.1367410144054125,0.2387476225080513,11808379.932304038,0.10980028757325544,-0.9021605926175271,0.121536691582972,0.22341312275778863,11021787.334677419,0.09456810379220594
143,-0.8859704165164195,0.1347666733550912,0.23692289093894234,11870290.728622328,0.10776993127942368,-0.84276694251645,0.17106187151324365,0.2773622336887544,13591668.508064516,0.14403337168116723
144,-0.8836852800534627,0.13659156588151733,0.23843587850023618,11984560.37084323,0.1095319177928843,-0.8870562430351011,0.13436103636218655,0.23842910893501773,10705537.725806452,0.10728931475070215
145,-0.8868648575490558,0.13405399263400647,0.23552880671556659,11573493.434679335,0.10695188012938601,-0.8886678218841553,0.13278546448676817,0.23665863612005789,10954581.902217742,0.10566723538983253
